Number of Authors:,7976
Number of Papers:,10000
Number of Topics:,222
author-id,author-degree,author-credit,author-type,,percent-marg-x,avg-credit-y,num-authors
1,17,37,Dominant,,0.49456975772765244,4.593984962406015,1197
2,24,23,Marginalized,,0.5652173913043478,4.260869565217392,46
3,17,21,Marginalized,,0.45625,4.55,160
4,20,20,Marginalized,,0.42424242424242425,4.448484848484848,165
5,20,49,Dominant,,0.4865771812080537,4.539010067114094,2384
6,20,16,Marginalized,,0.4918032786885246,4.262295081967213,61
7,10,14,Marginalized,,0.4125,4.55,80
8,18,17,Marginalized,,0.5176370590735232,4.406714832129197,2353
9,11,27,Dominant,,0.5360824742268041,4.474226804123711,97
10,11,11,Marginalized,,0.45,4.3,40
11,10,12,Marginalized,,0.4827586206896552,4.525862068965517,116
12,21,45,Dominant,,0.5,5.1875,48
13,11,12,Marginalized,,0.47907771135781385,4.513236549957301,1171
14,6,15,Dominant,,0.42857142857142855,4.428571428571429,35
15,8,9,Marginalized,,0.6060606060606061,3.8636363636363638,66
16,8,19,Dominant,,0.4117647058823529,4.764705882352941,34
17,7,11,Marginalized,,0.5564516129032258,4.258064516129032,124
18,4,17,Dominant,,0.6818181818181818,3.727272727272727,22
19,5,8,Marginalized,,0.6363636363636364,3.696969696969697,33
20,6,8,Marginalized,,0.5757575757575758,3.878787878787879,66
21,8,11,Marginalized,,0.6764705882352942,3.676470588235294,34
22,25,49,Dominant,,0.5474452554744526,4.189781021897811,137
23,12,12,Marginalized,,0.47560975609756095,4.2560975609756095,82
24,9,12,Marginalized,,0.4725274725274725,4.417582417582418,91
25,6,15,Dominant,,0.4444444444444444,3.888888888888889,18
26,9,12,Marginalized,,0.47619047619047616,4.333333333333333,21
27,5,8,Marginalized,,0.38235294117647056,4.676470588235294,34
28,21,21,Marginalized,,0.4647887323943662,4.183098591549296,142
29,8,21,Dominant,,0.6666666666666666,3.5555555555555554,27
30,9,8,Marginalized,,0.4934210526315789,4.427631578947368,152
31,13,27,Dominant,,0.75,3.25,4
32,16,15,Marginalized,,0.58,3.82,50
33,10,27,Dominant,,1.0,2.0,2
34,5,8,Marginalized,,0.4864864864864865,4.283783783783784,74
35,14,15,Marginalized,,0.38461538461538464,4.230769230769231,52
36,16,35,Dominant,,1.0,5.0,1
37,20,21,Marginalized,,0.5909090909090909,3.7045454545454546,44
38,11,29,Dominant,,0.4825174825174825,4.090909090909091,143
39,13,35,Dominant,,0.5346534653465347,3.900990099009901,101
40,10,12,Marginalized,,0.488,3.96,125
41,5,9,Dominant,,0.5180722891566265,4.168674698795181,83
42,12,33,Dominant,,0.45901639344262296,4.360655737704918,61
43,12,15,Marginalized,,0.4745762711864407,4.033898305084746,59
