Number of Authors:,8001
Number of Papers:,10000
Number of Topics:,344
author-id,author-degree,author-credit,author-type,,percent-marg-x,avg-credit-y,num-authors
1,37,1514.3071676855209,Dominant,,0.5050274223034735,18.674393823002347,2188
2,24,943.6527453242156,Dominant,,0.3333333333333333,8.567905632607973,3
3,20,778.1721412393074,Dominant,,0.49710982658959535,17.376195960892552,692
4,10,112.37729086697898,Marginalized,,0.47230320699708456,19.454136573557246,343
5,17,460.61659118990696,Dominant,,0.4444444444444444,18.363787158058628,9
6,35,502.08441321384635,Marginalized,,0.7142857142857143,65.37509097671973,14
7,3,79.7830685562181,Dominant,,0.25,16.967104354602,4
8,13,313.38302595483054,Dominant,,0.0,42.16470052058409,1
9,8,68.95700682075669,Marginalized,,0.5066666666666667,14.789301817124247,150
10,18,528.5546908869608,Dominant,,0.75,15.753465675471821,4
11,15,383.14579044633507,Dominant,,0.5359281437125748,17.25843096941125,334
12,19,687.5505529550724,Dominant,,0.7857142857142857,14.475210167490431,14
13,4,21.267882984433324,Marginalized,,0.52,16.966431413150577,25
14,8,63.77733461551825,Marginalized,,0.47035573122529645,17.290791979255424,506
15,17,451.55318034426506,Dominant,,0.4794520547945205,17.601104590722077,292
16,12,65.78345717538694,Marginalized,,0.4908616187989556,17.39914243818501,383
17,5,37.40634349341903,Dominant,,0.5,17.610734716422552,436
18,25,282.14039090113823,Marginalized,,0.48250460405156537,14.427179082197874,543
19,15,189.1731241885649,Marginalized,,0.5323741007194245,26.231940036462753,139
20,10,212.21048694096925,Dominant,,0.5964912280701754,29.288026986260476,114
21,10,313.7865968213583,Dominant,,0.508130081300813,13.68586901327495,246
22,14,177.65127048249659,Marginalized,,0.64,21.1113010877621,25
23,11,255.02569130099727,Dominant,,0.4903047091412742,14.369602837753506,722
24,8,207.97535582895156,Dominant,,1.0,32.74333856737903,4
25,10,116.06865270655094,Marginalized,,0.4727272727272727,18.036043181580116,55
26,17,140.20497978064944,Marginalized,,0.0,17.465890798648818,1
27,6,85.33830609272172,Marginalized,,0.0,17.465890798648818,1
28,9,137.98718221813778,Marginalized,,0.3888888888888889,13.05537612433995,36
29,8,95.01948330698676,Dominant,,0.6,11.357308033083592,5
30,13,241.9999339856417,Dominant,,0.6666666666666666,30.214379008158502,3
31,2,7.984500689899218,Marginalized,,0.4897435897435897,14.442453160585062,390
32,6,171.54946798460884,Dominant,,0.5641025641025641,11.706900057847019,39
33,13,437.11966463113004,Dominant,,0.6,11.357308033083592,5
34,12,126.50155308797876,Marginalized,,0.0,17.465890798648818,1
35,7,38.14247043477695,Marginalized,,0.3333333333333333,32.59996713871917,3
36,11,183.67170118690728,Dominant,,0.5833333333333334,21.54351442397265,12
37,10,186.12616469135799,Dominant,,0.4666666666666667,31.102161299532426,15
38,10,96.70979746637921,Marginalized,,0.6,20.49917533643302,15
39,8,48.47896900344625,Marginalized,,0.5,36.13049187207323,8
40,14,291.7730637558747,Dominant,,0.6363636363636364,22.77597687244867,11
41,8,83.63585382791823,Marginalized,,0.5662650602409639,16.987521256720537,83
42,6,39.139237718837904,Marginalized,,0.6122448979591837,17.961355086513798,49
43,9,46.40702008304993,Marginalized,,0.7272727272727273,19.714744341515516,11
44,1,27.722021457945747,Dominant,,0.5,32.99505918263226,2
45,7,149.2045857902982,Dominant,,0.4982078853046595,15.072117965275764,558
46,7,60.59580533329092,Marginalized,,0.5384615384615384,22.414879408551887,13
47,9,225.332838204314,Dominant,,0.42857142857142855,31.96408009842848,7
48,17,740.8742885689081,Dominant,,0.4230769230769231,29.10725590949125,26
49,13,283.3461262182545,Dominant,,0.375,31.459849360581416,8
50,8,46.69812652057206,Marginalized,,0.0,60.14854697650935,1
51,6,31.663074776119434,Marginalized,,0.4,10.557723514740498,5
52,6,70.1913091709455,Dominant,,0.25,12.7518220913882,4
53,11,78.67171506730774,Marginalized,,0.5,31.317104530062988,6
54,11,343.0851270426283,Dominant,,0.4866949479367528,18.443249550353215,2593
55,9,138.71457272960794,Dominant,,0.5,34.94388721913553,2
56,6,90.77947849490008,Dominant,,0.3333333333333333,10.481736581517863,3
57,5,83.67541699755913,Marginalized,,0.4,11.946959347238849,5
58,2,16.4974957443419,Marginalized,,0.375,34.730662489470866,8
59,4,59.76559079599236,Dominant,,0.5714285714285714,17.960684852355218,21
60,10,59.13025538516882,Marginalized,,0.0,60.14854697650935,1
61,3,37.47237078311891,Dominant,,0.4166666666666667,37.24614813388629,12
62,7,238.8529890074496,Dominant,,0.38461538461538464,34.870919200666094,13
63,3,42.16470052058409,Dominant,,1.0,7.204901253105713,2
64,10,93.11985869716119,Marginalized,,0.0,32.452354519468706,2
65,9,83.2627828196758,Marginalized,,0.6296296296296297,23.134827997441402,27
